Name,Data Url,CL- 0 Deg Alpha,CD- 0 Deg Alpha,CL/CD- 0 Deg Alpha,CL- 3 Deg Alpha,CD- 3 Deg Alpha,CL/CD- 3 Deg Alpha,CL- 5 Deg Alpha,CD- 5 Deg Alpha,CL/CD- 5 Deg Alpha,CL- 7.5 Deg Alpha,CD- 7.5 Deg Alpha,CL/CD- 7.5 Deg Alpha,CL- 10 Deg Alpha,CD- 10 Deg Alpha,CL/CD- 10 Deg Alpha
"Airfoil,e552-il",http://airfoiltools.com/polar/csv?polar=xf-e552-il-200000,0.3802,0.01732,21.951501154734412,0.7105,0.01863,38.137412775093935,0.9303,0.01996,46.60821643286574,1.1842,0.02099,56.417341591233914,1.3990,0.02023,69.15472071181414
"Airfoil,e553-il",http://airfoiltools.com/polar/csv?polar=xf-e553-il-200000,0.4342,0.01564,27.762148337595903,0.7632,0.01606,47.52179327521793,0.9752,0.01690,57.70414201183432,1.2218,0.01809,67.54007739082367,1.3779,0.01978,69.66127401415571
"Airfoil,e554-il",http://airfoiltools.com/polar/csv?polar=xf-e554-il-200000,0.4088,0.01658,24.6562123039807,0.7459,0.01777,41.97523916713562,0.9632,0.01913,50.350235232618914,1.2172,0.02089,58.267113451412165,1.4322,0.02107,67.9734219269103
"Airfoil,e555-il",http://airfoiltools.com/polar/csv?polar=xf-e555-il-200000,0.4189,0.01413,29.64614295824487,0.7454,0.01431,52.08944793850454,0.9500,0.01508,62.9973474801061,1.1722,0.01696,69.11556603773585,1.2852,0.02210,58.153846153846146
"Airfoil,e556-il",http://airfoiltools.com/polar/csv?polar=xf-e556-il-200000,0.4936,0.01419,34.78505990133897,0.8209,0.01449,56.65286404416839,1.0251,0.01535,66.78175895765472,1.2451,0.01723,72.26349390597795,1.3564,0.02226,60.934411500449244
"Airfoil,e557-il",http://airfoiltools.com/polar/csv?polar=xf-e557-il-200000,0.5678,0.01432,39.650837988826815,0.8972,0.01475,60.8271186440678,1.1013,0.01568,70.2359693877551,1.3172,0.01756,75.01138952164008,1.4270,0.02233,63.9050604567846
"Airfoil,e558-il",http://airfoiltools.com/polar/csv?polar=xf-e558-il-200000,0.4723,0.01371,34.44930707512764,0.7896,0.01455,54.2680412371134,0.9968,0.01553,64.18544752092724,1.2493,0.01859,67.20279720279721,1.4666,0.02193,66.87642498860008
"Airfoil,e559-il",http://airfoiltools.com/polar/csv?polar=xf-e559-il-200000,0.5678,0.01399,40.58613295210864,0.8876,0.01500,59.17333333333333,1.0835,0.01587,68.27347195967234,1.3365,0.01905,70.15748031496062,1.5477,0.02252,68.72557726465365
"Airfoil,e560-il",http://airfoiltools.com/polar/csv?polar=xf-e560-il-200000,0.6569,0.01434,45.80892608089261,0.9777,0.01552,62.996134020618555,1.1675,0.01632,71.53799019607843,1.4227,0.01957,72.69800715380686,1.6255,0.02320,70.0646551724138
"Airfoil,e561-il",http://airfoiltools.com/polar/csv?polar=xf-e561-il-200000,0.6676,0.01518,43.97891963109354,0.9937,0.01651,60.187764990914594,1.1840,0.01738,68.12428078250863,1.4440,0.02064,69.96124031007753,1.6591,0.02422,68.50123864574732
"Airfoil,e562-il",http://airfoiltools.com/polar/csv?polar=xf-e562-il-200000,0.5601,0.01286,43.55365474339036,0.8747,0.01396,62.65759312320917,1.0633,0.01474,72.13704206241519,1.3129,0.01782,73.67564534231201,1.4906,0.02147,69.42710759198881
"Airfoil,e58-il",http://airfoiltools.com/polar/csv?polar=xf-e58-il-200000,0.5940,0.02266,26.21359223300971,1.0372,0.01792,57.879464285714285,1.3180,0.01449,90.9592822636301,1.4359,0.03111,46.15557698489232,1.4906,0.02147,69.42710759198881
"Airfoil,e580-il",http://airfoiltools.com/polar/csv?polar=xf-e580-il-200000,0.6109,0.01573,38.836617927527016,0.9520,0.01600,59.49999999999999,1.1628,0.01681,69.17311124330756,1.3923,0.01832,75.99890829694324,1.5152,0.02168,69.88929889298893
"Airfoil,e582-il",http://airfoiltools.com/polar/csv?polar=xf-e582-il-200000,0.5128,0.01722,29.77932636469222,0.8051,0.01691,47.61088113542282,1.0177,0.01629,62.47391037446287,1.2112,0.01574,76.95044472681067,1.3435,0.02033,66.0846040334481
"Airfoil,e583-il",http://airfoiltools.com/polar/csv?polar=xf-e583-il-200000,0.5024,0.01940,25.896907216494842,0.7674,0.01994,38.48545636910732,0.9874,0.01981,49.84351337708228,1.2420,0.01924,64.55301455301455,1.3761,0.01970,69.8527918781726
"Airfoil,e584-il",http://airfoiltools.com/polar/csv?polar=xf-e584-il-200000,0.6506,0.01930,33.70984455958549,0.9964,0.01917,51.97704747000522,1.1461,0.02043,56.098874204601074,1.3156,0.01956,67.2597137014315,1.3079,0.01973,66.28991383679676
"Airfoil,e585-il",http://airfoiltools.com/polar/csv?polar=xf-e585-il-200000,0.4108,0.01707,24.065612185120095,0.7410,0.01637,45.26572999389126,0.9982,0.01576,63.33756345177665,1.2588,0.01564,80.4859335038363,1.3806,0.02099,65.77417818008576
"Airfoil,e587-il",http://airfoiltools.com/polar/csv?polar=xf-e587-il-200000,0.5177,0.01999,25.897948974487246,0.8681,0.01925,45.0961038961039,1.0932,0.01863,58.67954911433172,1.3258,0.01771,74.86166007905139,1.3806,0.02099,65.77417818008576
"Airfoil,e59-il",http://airfoiltools.com/polar/csv?polar=xf-e59-il-200000,0.4739,0.01608,29.47139303482587,0.9458,0.01114,84.90125673249551,1.1362,0.01864,60.9549356223176,1.3719,0.03636,37.731023102310225,1.3806,0.02099,65.77417818008576
"Airfoil,e591-il",http://airfoiltools.com/polar/csv?polar=xf-e591-il-200000,0.8812,0.01449,60.814354727398204,1.1938,0.01624,73.50985221674877,1.3748,0.01786,76.97648376259798,1.6004,0.02171,73.71718102257024,1.7688,0.02711,65.24529693839912
"Airfoil,e593-il",http://airfoiltools.com/polar/csv?polar=xf-e593-il-200000,0.3319,0.01516,21.893139841688654,0.6483,0.01977,32.792109256449166,0.8548,0.02337,36.57680787334189,1.1161,0.02498,44.67974379503603,1.3846,0.02175,63.65977011494254
"Airfoil,e598-il",http://airfoiltools.com/polar/csv?polar=xf-e598-il-200000,0.3655,0.01205,30.33195020746888,0.6820,0.01404,48.57549857549858,0.8942,0.01554,57.541827541827544,1.1542,0.01723,66.98781195589089,1.3922,0.01936,71.9111570247934
"Airfoil,e603-il",http://airfoiltools.com/polar/csv?polar=xf-e603-il-200000,0.3521,0.02625,13.413333333333334,0.5880,0.02640,22.272727272727273,0.7607,0.02708,28.090841949778437,1.0206,0.02581,39.542812863231305,1.2660,0.02241,56.49263721552878
"Airfoil,e604-il",http://airfoiltools.com/polar/csv?polar=xf-e604-il-200000,0.3936,0.02273,17.316322041355036,0.7205,0.02204,32.690562613430124,0.9275,0.02188,42.390310786106035,1.2006,0.02011,59.70164097463948,1.3212,0.02135,61.88290398126463
"Airfoil,e61-il",http://airfoiltools.com/polar/csv?polar=xf-e61-il-200000,0.7454,0.01856,40.16163793103448,1.1976,0.01250,95.80799999999999,1.4189,0.01261,112.5218080888184,1.4733,0.02731,53.94727206151593,1.6222,0.05674,28.5900599224533
"Airfoil,e62-il",http://airfoiltools.com/polar/csv?polar=xf-e62-il-200000,0.5987,0.01352,44.282544378698226,1.0328,0.01079,95.71825764596849,1.2216,0.01228,99.47882736156353,1.3413,0.02879,46.58909343522056,1.6222,0.05674,28.5900599224533
"Airfoil,e625-il",http://airfoiltools.com/polar/csv?polar=xf-e625-il-200000,0.4388,0.01403,31.27583749109052,0.7028,0.01463,48.03827751196172,0.8773,0.01598,54.899874843554436,1.0828,0.01866,58.02786709539121,1.2522,0.02269,55.18730718378141
"Airfoil,e63-il",http://airfoiltools.com/polar/csv?polar=xf-e63-il-200000,0.5554,0.01760,31.55681818181818,1.0198,0.01200,84.98333333333333,1.2506,0.01606,77.87048567870485,1.4548,0.03851,37.77720072708387,1.2522,0.02269,55.18730718378141
"Airfoil,e635-il",http://airfoiltools.com/polar/csv?polar=xf-e635-il-200000,0.2972,0.01342,22.146050670640836,0.5819,0.01437,40.494084899095334,0.7742,0.01579,49.03103229892337,1.0074,0.01823,55.26055951727921,1.2189,0.02018,60.40138751238851
"Airfoil,e636-il",http://airfoiltools.com/polar/csv?polar=xf-e636-il-200000,0.3422,0.01307,26.182096403978576,0.6259,0.01425,43.92280701754386,0.8159,0.01580,51.63924050632911,1.0447,0.01853,56.37884511602805,1.2540,0.02072,60.521235521235525
"Airfoil,e637-il",http://airfoiltools.com/polar/csv?polar=xf-e637-il-200000,0.3878,0.01282,30.249609984399374,0.6711,0.01418,47.327221438645985,0.8588,0.01592,53.94472361809045,1.0843,0.01881,57.64486975013291,1.2938,0.02133,60.65635255508674
"Airfoil,e638-il",http://airfoiltools.com/polar/csv?polar=xf-e638-il-200000,0.4700,0.01278,36.77621283255086,0.7496,0.01451,51.66092350103377,0.9330,0.01652,56.4769975786925,1.1594,0.01966,58.97253306205493,1.3608,0.02238,60.80428954423592
"Airfoil,e639-il",http://airfoiltools.com/polar/csv?polar=xf-e639-il-200000,0.3823,0.01533,24.938030006523157,0.7920,0.01467,53.987730061349694,0.9739,0.01679,58.00476474091722,1.1991,0.02017,59.44967773921666,1.4139,0.02298,61.52741514360313
"Airfoil,e64-il",http://airfoiltools.com/polar/csv?polar=xf-e64-il-200000,0.3970,0.01110,35.765765765765764,0.7878,0.00967,81.46845915201654,0.9816,0.01131,86.79045092838196,1.1418,0.02161,52.836649699213325,1.3146,0.04136,31.784332688588005
"Airfoil,e642-il",http://airfoiltools.com/polar/csv?polar=xf-e642-il-200000,0.4733,0.01931,24.51061626100466,0.8472,0.01812,46.75496688741721,1.0206,0.01750,58.31999999999999,1.2086,0.01597,75.67939887288665,1.1523,0.01919,60.04689942678479
"Airfoil,e654-il",http://airfoiltools.com/polar/csv?polar=xf-e654-il-200000,0.4787,0.02315,20.67818574514039,0.6808,0.02731,24.928597583302817,0.9177,0.02531,36.258395890952194,1.2714,0.02107,60.34171808258188,1.4579,0.02245,64.93986636971046
"Airfoil,e655-il",http://airfoiltools.com/polar/csv?polar=xf-e655-il-200000,0.3552,0.02303,15.423360833695183,0.5751,0.02558,22.482408131352617,0.7811,0.02424,32.223597359735976,1.1509,0.01940,59.324742268041234,1.3437,0.02089,64.32264241263762
"Airfoil,e656-il",http://airfoiltools.com/polar/csv?polar=xf-e656-il-200000,0.3678,0.02328,15.798969072164951,0.7693,0.02456,31.32328990228013,0.8447,0.02772,30.47258297258297,1.2250,0.02112,58.001893939393945,1.4048,0.02145,65.4918414918415
"Airfoil,e657-il",http://airfoiltools.com/polar/csv?polar=xf-e657-il-200000,0.2854,0.02521,11.320904403014676,0.7505,0.02427,30.922950144210958,0.8827,0.02396,36.84056761268781,1.2007,0.01883,63.765268189060016,1.3626,0.02229,61.130551816958274
"Airfoil,e66-il",http://airfoiltools.com/polar/csv?polar=xf-e66-il-200000,0.4737,0.01226,38.63784665579119,0.8721,0.01084,80.4520295202952,1.0749,0.01172,91.71501706484642,1.2381,0.01708,72.48829039812645,1.3118,0.03035,43.22240527182867
"Airfoil,e662-il",http://airfoiltools.com/polar/csv?polar=xf-e662-il-200000,0.1564,0.02737,5.714285714285715,0.5207,0.02550,20.419607843137257,0.8182,0.02135,38.323185011709604,1.1073,0.01636,67.68337408312958,1.2673,0.02296,55.19599303135889
"Airfoil,e664-il",http://airfoiltools.com/polar/csv?polar=xf-e664-il-200000,0.4203,0.02641,15.91442635365392,0.6290,0.02472,25.44498381877023,0.5764,0.02342,24.61144321093083,0.8908,0.01754,50.78677309007982,1.0367,0.02029,51.09413504189256
"Airfoil,e668-il",http://airfoiltools.com/polar/csv?polar=xf-e668-il-200000,0.2245,0.02363,9.500634786288616,0.6956,0.02072,33.57142857142858,0.9375,0.01669,56.171360095865786,1.2015,0.01499,80.15343562374916,1.2735,0.02488,51.185691318327976
"Airfoil,e67-il",http://airfoiltools.com/polar/csv?polar=xf-e67-il-200000,0.4339,0.01249,34.739791833466775,0.8194,0.01133,72.32127096204766,1.0261,0.01198,85.65108514190318,1.2059,0.01565,77.05431309904152,1.2714,0.02676,47.51121076233184
"Airfoil,e678-il",http://airfoiltools.com/polar/csv?polar=xf-e678-il-200000,0.5399,0.01685,32.041543026706236,0.8791,0.01594,55.150564617314934,1.1463,0.01657,69.1792395896198,1.4221,0.01838,77.3721436343852,1.4861,0.02327,63.86334336055007
"Airfoil,e68-il",http://airfoiltools.com/polar/csv?polar=xf-e68-il-200000,0.4008,0.01279,31.33698201720094,0.7783,0.01188,65.51346801346801,0.9763,0.01241,78.67042707493957,1.1704,0.01486,78.76177658142666,1.2291,0.02408,51.042358803986716
"Airfoil,e682-il",http://airfoiltools.com/polar/csv?polar=xf-e682-il-200000,0.4515,0.02472,18.264563106796118,0.8500,0.02111,40.26527711984841,1.0413,0.01806,57.65780730897009,1.1976,0.01593,75.17890772128061,1.0774,0.02133,50.511017346460385
"Airfoil,e694-il",http://airfoiltools.com/polar/csv?polar=xf-e694-il-200000,0.2068,0.03336,6.199040767386092,0.4755,0.03175,14.976377952755904,0.7591,0.03020,25.135761589403973,1.1302,0.02348,48.134582623509374,1.3388,0.02581,51.871367686943046
"Airfoil,e71-il",http://airfoiltools.com/polar/csv?polar=xf-e71-il-200000,0.4870,0.01354,35.967503692762186,0.9588,0.01032,92.90697674418605,1.1433,0.01530,74.72549019607844,1.3468,0.03949,34.10483666751077,1.3388,0.02581,51.871367686943046
"Airfoil,e715-il",http://airfoiltools.com/polar/csv?polar=xf-e715-il-200000,0.2410,0.01675,14.388059701492535,0.5740,0.01823,31.486560614371914,0.8131,0.01851,43.927606699081586,1.0842,0.01812,59.83443708609271,1.2991,0.01872,69.39636752136751
"Airfoil,e748-il",http://airfoiltools.com/polar/csv?polar=xf-e748-il-200000,0.6326,0.01910,33.120418848167546,0.9726,0.01964,49.521384928716905,1.1906,0.02104,56.5874524714829,1.4421,0.02366,60.950972104818256,1.6642,0.02649,62.82370705926765
"Airfoil,e793-il",http://airfoiltools.com/polar/csv?polar=xf-e793-il-200000,0.5339,0.01323,40.35525321239607,0.8397,0.01412,59.46883852691218,1.0551,0.01568,67.28954081632652,1.3102,0.01880,69.69148936170212,1.5224,0.02237,68.05543138131425
"Airfoil,e817-il",http://airfoiltools.com/polar/csv?polar=xf-e817-il-200000,0.1776,0.01930,9.202072538860104,0.5840,0.01828,31.94748358862144,0.8271,0.01488,55.58467741935483,1.0539,0.04270,24.681498829039814,1.5224,0.02237,68.05543138131425
"Airfoil,e818-il",http://airfoiltools.com/polar/csv?polar=xf-e818-il-200000,0.1900,0.01703,11.156782149148562,0.5983,0.01606,37.25404732254047,0.8375,0.02557,32.753226437231135,1.0157,0.06330,16.04581358609795,1.5224,0.02237,68.05543138131425
"Airfoil,e836-il",http://airfoiltools.com/polar/csv?polar=xf-e836-il-200000,0.0000,0.01503,0.0,0.3181,0.01402,22.68901569186876,0.5562,0.01219,45.62756357670222,0.8024,0.02714,29.565217391304348,1.5224,0.02237,68.05543138131425
"Airfoil,e837-il",http://airfoiltools.com/polar/csv?polar=xf-e837-il-200000,0.0000,0.01548,0.0,0.3225,0.01536,20.99609375,0.5363,0.01452,36.93526170798898,0.7444,0.01441,51.65857043719639,0.8200,0.02821,29.067706487061326
"Airfoil,e838-il",http://airfoiltools.com/polar/csv?polar=xf-e838-il-200000,0.0000,0.01954,0.0,0.2987,0.02036,14.670923379174853,0.5114,0.02005,25.50623441396509,0.7697,0.01531,50.27433050293926,0.7063,0.02887,24.464842396951855
"Airfoil,e850-il",http://airfoiltools.com/polar/csv?polar=xf-e850-il-200000,-0.0069,0.01252,-0.5511182108626198,0.5500,0.00979,56.17977528089888,0.7341,0.02515,29.18886679920477,0.8203,0.05641,14.541747917035986,0.7063,0.02887,24.464842396951855
"Airfoil,e851-il",http://airfoiltools.com/polar/csv?polar=xf-e851-il-200000,0.1490,0.01483,10.0472016183412,0.6405,0.01119,57.23860589812332,0.7728,0.01736,44.516129032258064,0.9604,0.05424,17.706489675516227,0.7063,0.02887,24.464842396951855
"Airfoil,e852-il",http://airfoiltools.com/polar/csv?polar=xf-e852-il-200000,0.3517,0.01282,27.43369734789392,0.7135,0.01162,61.40275387263339,0.9053,0.01101,82.2252497729337,1.0302,0.02993,34.42031406615436,0.7063,0.02887,24.464842396951855
"Airfoil,e853-il",http://airfoiltools.com/polar/csv?polar=xf-e853-il-200000,0.4497,0.01188,37.85353535353535,0.7565,0.01235,61.25506072874494,0.9801,0.01217,80.5341002465078,1.0798,0.02076,52.01348747591523,1.2115,0.04129,29.34124485347542
"Airfoil,e854-il",http://airfoiltools.com/polar/csv?polar=xf-e854-il-200000,0.4768,0.01230,38.764227642276424,0.7953,0.01324,60.06797583081571,1.0082,0.01388,72.63688760806916,1.2289,0.01492,82.36595174262736,1.2260,0.02791,43.92690791830885
"Airfoil,e855-il",http://airfoiltools.com/polar/csv?polar=xf-e855-il-200000,0.5182,0.01389,37.30741540676746,0.8390,0.01505,55.74750830564784,1.0459,0.01592,65.69723618090453,1.2980,0.01771,73.29192546583852,1.4429,0.01935,74.5684754521964
"Airfoil,e856-il",http://airfoiltools.com/polar/csv?polar=xf-e856-il-200000,0.5492,0.01561,35.182575272261374,0.8710,0.01701,51.20517342739565,1.0659,0.01841,57.89788158609452,1.3183,0.02141,61.574030826716495,1.5223,0.02399,63.45560650270946
"Airfoil,e857-il",http://airfoiltools.com/polar/csv?polar=xf-e857-il-200000,0.5756,0.01724,33.38747099767982,0.8848,0.01876,47.16417910447762,1.0911,0.02047,53.302393746946755,1.3134,0.02363,55.58188743123148,1.5354,0.02846,53.94940267041462
"Airfoil,e858-il",http://airfoiltools.com/polar/csv?polar=xf-e858-il-200000,0.5550,0.01908,29.088050314465413,0.8542,0.02072,41.22586872586873,1.0392,0.02277,45.638998682476945,1.2359,0.02582,47.865995352439974,1.3715,0.03266,41.99326393141457
"Airfoil,e862-il",http://airfoiltools.com/polar/csv?polar=xf-e862-il-200000,0.0000,0.02828,0.0,0.3238,0.02906,11.1424638678596,0.5286,0.03058,17.285807717462394,0.4897,0.04828,10.142916321458161,0.2921,0.09945,2.937154348919055
"Airfoil,e863-il",http://airfoiltools.com/polar/csv?polar=xf-e863-il-200000,0.0000,0.03459,0.0,0.2015,0.03756,5.364749733759318,-0.1351,0.07757,-1.7416527007863865,-0.0042,0.09253,-0.045390684102453255,0.1442,0.10680,1.3501872659176029
"Airfoil,e864-il",http://airfoiltools.com/polar/csv?polar=xf-e864-il-200000,-0.0204,0.04195,-0.4862932061978546,-0.3864,0.07742,-4.990958408679928,-0.4242,0.09800,-4.328571428571428,-0.2460,0.10765,-2.2851834649326523,-0.0140,0.11308,-0.12380615493455961
"Airfoil,e874-il",http://airfoiltools.com/polar/csv?polar=xf-e874-il-200000,0.0964,0.00825,11.684848484848484,0.4893,0.00994,49.22535211267606,0.6265,0.01823,34.366428963247394,-0.2460,0.10765,-2.2851834649326523,-0.0140,0.11308,-0.12380615493455961
"Airfoil,e904-il",http://airfoiltools.com/polar/csv?polar=xf-e904-il-200000,0.1482,0.01582,9.367888748419722,0.6137,0.01150,53.36521739130435,0.7085,0.02319,30.551962052608886,0.8173,0.04845,16.86893704850361,0.7085,0.08251,8.586837959035268
"Airfoil,e908-il",http://airfoiltools.com/polar/csv?polar=xf-e908-il-200000,0.1398,0.01658,8.431845597104946,0.5322,0.01776,29.966216216216214,0.7928,0.02369,33.46559729843816,0.9942,0.05551,17.9102864348766,0.7085,0.08251,8.586837959035268
"Airfoil,ea61009-il",http://airfoiltools.com/polar/csv?polar=xf-ea61009-il-200000,0.0000,0.00967,0.0,0.3693,0.01255,29.426294820717132,0.5334,0.01680,31.75,0.7810,0.03147,24.817286304416907,0.7085,0.08251,8.586837959035268
"Airfoil,ea61012-il",http://airfoiltools.com/polar/csv?polar=xf-ea61012-il-200000,0.0000,0.01327,0.0,0.3019,0.01100,27.44545454545455,0.4842,0.01547,31.299288946347772,0.7805,0.02375,32.863157894736844,0.7085,0.08251,8.586837959035268
"Airfoil,ea81006-il",http://airfoiltools.com/polar/csv?polar=xf-ea81006-il-200000,-0.0001,0.00801,-0.012484394506866418,0.3584,0.01386,25.858585858585858,0.5432,0.02344,23.1740614334471,0.6829,0.05934,11.508257499157398,0.7085,0.08251,8.586837959035268
"Airfoil,ebambino7-il",http://airfoiltools.com/polar/csv?polar=xf-ebambino7-il-200000,-0.0584,0.01511,-3.8649900727994706,0.2908,0.01265,22.98814229249012,0.4917,0.01667,29.49610077984403,0.7572,0.01793,42.2308979364194,1.0104,0.02600,38.86153846153846
"Airfoil,ec863914-il",http://airfoiltools.com/polar/csv?polar=xf-ec863914-il-200000,0.3970,0.02532,15.679304897314378,0.7389,0.01953,37.834101382488484,1.0190,0.01634,62.36230110159118,1.2093,0.02315,52.23758099352052,1.3785,0.03118,44.211032713277746
"Airfoil,eh0009-il",http://airfoiltools.com/polar/csv?polar=xf-eh0009-il-200000,0.0000,0.00938,0.0,0.4073,0.00912,44.66008771929825,0.5689,0.01257,45.25855210819411,0.7667,0.02870,26.714285714285715,1.3785,0.03118,44.211032713277746
"Airfoil,eh1070-il",http://airfoiltools.com/polar/csv?polar=xf-eh1070-il-200000,0.1180,0.00777,15.186615186615185,0.4154,0.00918,45.250544662309366,0.5924,0.01416,41.836158192090394,0.7667,0.02870,26.714285714285715,1.3785,0.03118,44.211032713277746
"Airfoil,eh1090-il",http://airfoiltools.com/polar/csv?polar=xf-eh1090-il-200000,0.1784,0.00925,19.28648648648649,0.4500,0.00998,45.09018036072145,0.6329,0.01152,54.93923611111111,0.8187,0.02164,37.83271719038817,0.9387,0.04872,19.267241379310345
"Airfoil,eh1590-il",http://airfoiltools.com/polar/csv?polar=xf-eh1590-il-200000,0.2041,0.00953,21.416579223504723,0.4731,0.01044,45.316091954022994,0.6593,0.01190,55.403361344537814,0.8576,0.01903,45.06568575932738,1.0059,0.04163,24.162863319721357
"Airfoil,eh2010-il",http://airfoiltools.com/polar/csv?polar=xf-eh2010-il-200000,0.2530,0.01081,23.404255319148938,0.5233,0.01141,45.86327782646801,0.7053,0.01270,55.53543307086615,0.9293,0.01486,62.537012113055184,1.0297,0.02794,36.85397279885469
"Airfoil,eh2012-il",http://airfoiltools.com/polar/csv?polar=xf-eh2012-il-200000,0.2073,0.01273,16.28436763550668,0.5233,0.01141,45.86327782646801,0.7467,0.01353,55.188470066518846,0.9568,0.01586,60.32786885245902,1.1419,0.01900,60.099999999999994
"Airfoil,eh2070-il",http://airfoiltools.com/polar/csv?polar=xf-eh2070-il-200000,0.1737,0.00860,20.19767441860465,0.4597,0.01010,45.51485148514852,0.6584,0.01169,56.32164242942686,0.8570,0.02728,31.414956011730204,1.1419,0.01900,60.099999999999994
